"","Home.Team","Away.Team","Home","Draw","Away"
"186","Envigado","SantaFe",0.390253864390443,0.386202314305941,0.223543821303617
"187","LaEquidad","SantaFe",0.390275690892797,0.426448675000905,0.183275634106297
"188","Millonarios","SantaFe",0.614927793440526,0.285617507726886,0.0994546988325884
"189","OnceCaldas","SantaFe",0.312320439905371,0.406103488816961,0.281576071277668
"190","Tigres","SantaFe",0.273278108267928,0.459294330388379,0.267427561343693
"191","AmericaDeCali","Tigres",0.681294008664701,0.251766036092934,0.0669399552423648
"192","Atl.Nacional","Tigres",0.800991631316155,0.181023176242261,0.0179851924415842
"193","Bucaramanga","Tigres",0.497971407955425,0.401313428406493,0.100715163638082
"194","DeportesTolima","Tigres",0.617998596956185,0.278945306460785,0.10305609658303
"195","Envigado","Tigres",0.497287963145918,0.367188423799483,0.135523613054599
"196","Ind.Medellin","Tigres",0.752420298717675,0.195717264167186,0.0518624371151393
"197","JaguaresdeCordoba","Tigres",0.53016564789624,0.376573207630349,0.0932611444734103
"198","LaEquidad","Tigres",0.483893310289023,0.403212763188727,0.11289392652225
"199","OnceCaldas","Tigres",0.413340573453876,0.406992321026877,0.179667105519248
"200","Patriotas","Tigres",0.533917862598226,0.362163555693913,0.103918581707861
