"","Home.Team","Away.Team","Home","Draw","Away"
"94","Huila","JaguaresdeCordoba",0.125399337960061,0.353475722390346,0.521124939649593
"95","Huila","Junior",0.132974752413769,0.286223170850441,0.58080207673579
"96","Huila","Millonarios",0.0702064028163137,0.227194138181262,0.702599459002424
"97","Huila","OnceCaldas",0.239902764539509,0.374662433165029,0.385434802295462
"98","Huila","Petrolera",0.11803696044179,0.275340979226618,0.606622060331592
"99","Huila","SantaFe",0.154426975405001,0.365625066374557,0.479947958220442
"100","Huila","Tigres",0.235007267740927,0.426593711335899,0.338399020923173
"101","Ind.Medellin","Aguilas",0.405049658275415,0.350039750315191,0.244910591409394
"102","Ind.Medellin","Atl.Nacional",0.0621892843690754,0.202145429685941,0.735665285944983
"103","Ind.Medellin","Cortulua",0.508414361559017,0.26816126851673,0.223424369924254
"104","Ind.Medellin","Huila",0.428324007546066,0.304691644054822,0.266984348399112
"105","Ind.Medellin","JaguaresdeCordoba",0.287605637504952,0.336050333024269,0.376344029470779
"106","Ind.Medellin","Junior",0.322748777600772,0.285030947393235,0.392220275005993
"107","Ind.Medellin","Millonarios",0.186902603754535,0.26035883735391,0.552738558891555
"108","Ind.Medellin","Patriotas",0.320801428602985,0.320193080974355,0.35900549042266
"109","Ind.Medellin","Petrolera",0.292257129709707,0.283373812405684,0.424369057884609
"110","Ind.Medellin","SantaFe",0.34435340492941,0.33039864983766,0.32524794523293
"111","JaguaresdeCordoba","Aguilas",0.252516274636772,0.480631122484004,0.266852602879224
"112","JaguaresdeCordoba","AmericaDeCali",0.154524123344425,0.332255237699786,0.51322063895579
"113","JaguaresdeCordoba","Atl.Nacional",0.0476264280458893,0.27028685235112,0.682086719602991
"114","JaguaresdeCordoba","Dep.Cali",0.151435388144016,0.322663779980085,0.525900831875899
"115","JaguaresdeCordoba","Dep.Pasto",0.128796429685336,0.314066271234952,0.557137299079712
"116","JaguaresdeCordoba","Envigado",0.260004231201553,0.403670144165411,0.336325624633036
"117","JaguaresdeCordoba","Junior",0.209174453583305,0.362220744887104,0.428604801529591
"118","JaguaresdeCordoba","OnceCaldas",0.320262444162972,0.415001912634029,0.264735643202999
"119","JaguaresdeCordoba","SantaFe",0.217839469829124,0.436567076337757,0.345593453833119
"120","JaguaresdeCordoba","Tigres",0.299560542556145,0.46745612278095,0.232983334662906
"121","Junior","Aguilas",0.276547331677732,0.401985186619428,0.32146748170284
"122","Junior","AmericaDeCali",0.142647470915364,0.260904638605019,0.596447890479617
