"","Home.Team","Away.Team","Goals H","Goals A","Probability","Game"
"3425","Millonarios","Huila",0,4,0.000133192812076798,96
"3426","Millonarios","Huila",0,5,1.19816352517899e-05,96
"3427","Millonarios","Huila",1,0,0.166298445557465,96
"3428","Millonarios","Huila",1,1,0.0919797324000137,96
"3429","Millonarios","Huila",1,2,0.0171718230923562,96
"3430","Millonarios","Huila",1,3,0.00260741447447787,96
"3431","Millonarios","Huila",1,4,0.000297521457455276,96
"3432","Millonarios","Huila",1,5,2.72188278764801e-05,96
"3433","Millonarios","Huila",2,0,0.162687552115128,96
"3434","Millonarios","Huila",2,1,0.0773343154388318,96
"3435","Millonarios","Huila",2,2,0.0288010944431703,96
"3436","Millonarios","Huila",2,3,0.00295961598352559,96
"3437","Millonarios","Huila",2,4,0.000355019895574209,96
"3438","Millonarios","Huila",2,5,3.40113309762069e-05,96
"3439","Millonarios","Huila",3,0,0.106161988508678,96
"3440","Millonarios","Huila",3,1,0.0529053774126881,96
"3441","Millonarios","Huila",3,2,0.0134795977621667,96
"3442","Millonarios","Huila",3,3,0.00659232041461251,96
"3443","Millonarios","Huila",3,4,0.000300781546025515,96
"3444","Millonarios","Huila",3,5,3.11679007391775e-05,96
"3445","Millonarios","Huila",4,0,0.0519866685629274,96
"3446","Millonarios","Huila",4,1,0.027198187558784,96
"3447","Millonarios","Huila",4,2,0.00744590321570547,96
"3448","Millonarios","Huila",4,3,0.00140082202364893,96
"3449","Millonarios","Huila",4,4,0.00154186267478162,96
"3450","Millonarios","Huila",4,5,2.30014683780449e-05,96
"3451","Millonarios","Huila",5,0,0.0203778764718406,96
"3452","Millonarios","Huila",5,1,0.0112061888111555,96
"3453","Millonarios","Huila",5,2,0.00331735612011535,96
"3454","Millonarios","Huila",5,3,0.000689127326853885,96
"3455","Millonarios","Huila",5,4,0.000110052116435467,96
"3456","Millonarios","Huila",5,5,0.000351878624625469,96
"3457","OnceCaldas","Huila",0,0,0.19232194594188,97
"3458","OnceCaldas","Huila",0,1,0.120599100831542,97
"3459","OnceCaldas","Huila",0,2,0.0411364154397775,97
"3460","OnceCaldas","Huila",0,3,0.00950525230634954,97
"3461","OnceCaldas","Huila",0,4,0.00167339966432625,97
"3462","OnceCaldas","Huila",0,5,0.000239258412523123,97
"3463","OnceCaldas","Huila",1,0,0.16812905464799,97
"3464","OnceCaldas","Huila",1,1,0.138585682630303,97
"3465","OnceCaldas","Huila",1,2,0.0446889789999267,97
"3466","OnceCaldas","Huila",1,3,0.0109268597254887,97
"3467","OnceCaldas","Huila",1,4,0.00201153264903123,97
"3468","OnceCaldas","Huila",1,5,0.000297375365208849,97
"3469","OnceCaldas","Huila",2,0,0.0799246941562453,97
"3470","OnceCaldas","Huila",2,1,0.062501279750493,97
"3471","OnceCaldas","Huila",2,2,0.0349470794905977,97
"3472","OnceCaldas","Huila",2,3,0.00657279160456425,97
"3473","OnceCaldas","Huila",2,4,0.00130499424991527,97
"3474","OnceCaldas","Huila",2,5,0.000206226712596641,97
"3475","OnceCaldas","Huila",3,0,0.0257192503303876,97
"3476","OnceCaldas","Huila",3,1,0.0214125390565902,97
"3477","OnceCaldas","Huila",3,2,0.0092430952498431,97
"3478","OnceCaldas","Huila",3,3,0.00692710155910076,97
"3479","OnceCaldas","Huila",3,4,0.000595442947592541,97
"3480","OnceCaldas","Huila",3,5,0.000103986470891797,97
"3481","OnceCaldas","Huila",4,0,0.00629912196279863,97
"3482","OnceCaldas","Huila",4,1,0.00552706229552337,97
"3483","OnceCaldas","Huila",4,2,0.00259068138104276,97
"3484","OnceCaldas","Huila",4,3,0.000843426844803456,97
"3485","OnceCaldas","Huila",4,4,0.00153384202373839,97
"3486","OnceCaldas","Huila",4,5,4.11491597747671e-05,97
"3487","OnceCaldas","Huila",5,0,0.00125137598960983,97
"3488","OnceCaldas","Huila",5,1,0.00114550319439636,97
"3489","OnceCaldas","Huila",5,2,0.000579327631298839,97
"3490","OnceCaldas","Huila",5,3,0.000209680529146727,97
"3491","OnceCaldas","Huila",5,4,5.87092752929316e-05,97
"3492","OnceCaldas","Huila",5,5,0.000346781519409781,97
"3493","Petrolera","Huila",0,0,0.116188632022077,98
"3494","Petrolera","Huila",0,1,0.0569138030321974,98
"3495","Petrolera","Huila",0,2,0.015911612859933,98
"3496","Petrolera","Huila",0,3,0.0030123320421784,98
"3497","Petrolera","Huila",0,4,0.000434220196788614,98
"3498","Petrolera","Huila",0,5,5.07894278184701e-05,98
"3499","Petrolera","Huila",1,0,0.168563698405364,98
"3500","Petrolera","Huila",1,1,0.113771005351258,98
"3501","Petrolera","Huila",1,2,0.0283852414628263,98
"3502","Petrolera","Huila",1,3,0.00555399260571488,98
"3503","Petrolera","Huila",1,4,0.000820758866077688,98
"3504","Petrolera","Huila",1,5,9.76717851629242e-05,98
"3505","Petrolera","Huila",2,0,0.137501380256434,98
"3506","Petrolera","Huila",2,1,0.0832845605288594,98
"3507","Petrolera","Huila",2,2,0.0357594361600631,98
"3508","Petrolera","Huila",2,3,0.00525859289912358,98
"3509","Petrolera","Huila",2,4,0.00081475417587861,98
"3510","Petrolera","Huila",2,5,0.000101077328303739,98
"3511","Petrolera","Huila",3,0,0.0748303725206947,98
"3512","Petrolera","Huila",3,1,0.0473947286095428,98
"3513","Petrolera","Huila",3,2,0.0154080079043534,98
"3514","Petrolera","Huila",3,3,0.00763238158131946,98
"3515","Petrolera","Huila",3,4,0.000563398384360265,98
"3516","Petrolera","Huila",3,5,7.48589012498752e-05,98
"3517","Petrolera","Huila",4,0,0.0305652336142855,98
"3518","Petrolera","Huila",4,1,0.0202027076641123,98
"3519","Petrolera","Huila",4,2,0.00699475351320443,98
"3520","Petrolera","Huila",4,3,0.00166508123840777,98
"3521","Petrolera","Huila",4,4,0.00163309523354975,98
"3522","Petrolera","Huila",4,5,4.38564741765346e-05,98
"3523","Petrolera","Huila",5,0,0.00999501465700594,98
"3524","Petrolera","Huila",5,1,0.00688125424475012,98
"3525","Petrolera","Huila",5,2,0.00254389881664211,98
"3526","Petrolera","Huila",5,3,0.000659641350350437,98
"3527","Petrolera","Huila",5,4,0.000131727007585279,98
"3528","Petrolera","Huila",5,5,0.00035642887835041,98
"3529","SantaFe","Huila",0,0,0.206011289802592,99
"3530","SantaFe","Huila",0,1,0.0911181757295322,99
"3531","SantaFe","Huila",0,2,0.0219076310432629,99
"3532","SantaFe","Huila",0,3,0.0035825994788078,99
"3533","SantaFe","Huila",0,4,0.000448062076357534,99
"3534","SantaFe","Huila",0,5,4.56572058631254e-05,99
"3535","SantaFe","Huila",1,0,0.207835193032881,99
"3536","SantaFe","Huila",1,1,0.124174296985605,99
"3537","SantaFe","Huila",1,2,0.0277824524105325,99
"3538","SantaFe","Huila",1,3,0.00475342974818576,99
"3539","SantaFe","Huila",1,4,0.000610283699392925,99
"3540","SantaFe","Huila",1,5,6.28838580105561e-05,99
"3541","SantaFe","Huila",2,0,0.112191034768695,99
"3542","SantaFe","Huila",2,1,0.0626624617068865,99
"3543","SantaFe","Huila",2,2,0.0278731069579932,99
"3544","SantaFe","Huila",2,3,0.00331269818600628,99
"3545","SantaFe","Huila",2,4,0.000459429300982553,99
"3546","SantaFe","Huila",2,5,5.03024593767243e-05,99
"3547","SantaFe","Huila",3,0,0.0405295073540023,99
"3548","SantaFe","Huila",3,1,0.0239201542536704,99
"3549","SantaFe","Huila",3,2,0.00744550272224054,99
"3550","SantaFe","Huila",3,3,0.0057980921404751,99
"3551","SantaFe","Huila",3,4,0.000247979385737436,99
"3552","SantaFe","Huila",3,5,3.0571209644717e-05,99
"3553","SantaFe","Huila",4,0,0.0110216114125528,99
"3554","SantaFe","Huila",4,1,0.00677821510277375,99
"3555","SantaFe","Huila",4,2,0.00231483244243079,99
"3556","SantaFe","Huila",4,3,0.000560695014773235,99
"3557","SantaFe","Huila",4,4,0.00142871808325206,99
"3558","SantaFe","Huila",4,5,1.48196133083226e-05,99
"3559","SantaFe","Huila",5,0,0.00240623122302002,99
"3560","SantaFe","Huila",5,1,0.00152496071011589,99
"3561","SantaFe","Huila",5,2,0.000566622957960485,99
"3562","SantaFe","Huila",5,3,0.000157062798231988,99
"3563","SantaFe","Huila",5,4,3.38727202065256e-05,99
"3564","SantaFe","Huila",5,5,0.000339562404639063,99
"3565","Tigres","Huila",0,0,0.261749602152808,100
"3566","Tigres","Huila",0,1,0.138923227562542,100
"3567","Tigres","Huila",0,2,0.0391503149960737,100
"3568","Tigres","Huila",0,3,0.0074308722988358,100
"3569","Tigres","Huila",0,4,0.00106843336194657,100
"3570","Tigres","Huila",0,5,0.000124085523468741,100
"3571","Tigres","Huila",1,0,0.182770734360654,100
"3572","Tigres","Huila",1,1,0.131677890474766,100
"3573","Tigres","Huila",1,2,0.0354441088719436,100
"3574","Tigres","Huila",1,3,0.00712836364261126,100
"3575","Tigres","Huila",1,4,0.00106318641744461,100
"3576","Tigres","Huila",1,5,0.000126002091022251,100
"3577","Tigres","Huila",2,0,0.0680760071391051,100
"3578","Tigres","Huila",2,1,0.0460281453182701,100
"3579","Tigres","Huila",2,2,0.0260075331961,100
"3580","Tigres","Huila",2,3,0.00358799613780724,100
"3581","Tigres","Huila",2,4,0.000596249053200218,100
"3582","Tigres","Huila",2,5,7.74520308501135e-05,100
"3583","Tigres","Huila",3,0,0.0171164373973343,100
"3584","Tigres","Huila",3,1,0.0119635433312285,100
"3585","Tigres","Huila",3,2,0.00455725728120936,100
"3586","Tigres","Huila",3,3,0.00542611121517298,100
"3587","Tigres","Huila",3,4,0.000237540462451845,100
"3588","Tigres","Huila",3,5,3.63165913486388e-05,100
"3589","Tigres","Huila",4,0,0.00326095548519727,100
"3590","Tigres","Huila",4,1,0.00230388130657871,100
"3591","Tigres","Huila",4,2,0.000949902328966183,100
"3592","Tigres","Huila",4,3,0.000293723061952605,100
"3593","Tigres","Huila",4,4,0.00139532837961094,100
"3594","Tigres","Huila",4,5,1.31186993811639e-05,100
"3595","Tigres","Huila",5,0,0.000501124779090712,100
"3596","Tigres","Huila",5,1,0.000352859021802241,100
"3597","Tigres","Huila",5,2,0.000153835362145184,100
"3598","Tigres","Huila",5,3,5.47298782182113e-05,100
"3599","Tigres","Huila",5,4,1.5884871421033e-05,100
"3600","Tigres","Huila",5,5,0.000337245917441312,100
"3601","Aguilas","Ind.Medellin",0,0,0.157202265450812,101
"3602","Aguilas","Ind.Medellin",0,1,0.153951181965167,101
"3603","Aguilas","Ind.Medellin",0,2,0.0831458158011684,101
"3604","Aguilas","Ind.Medellin",0,3,0.0303287093016918,101
"3605","Aguilas","Ind.Medellin",0,4,0.00839984541602885,101
"3606","Aguilas","Ind.Medellin",0,5,0.00188258375548986,101
"3607","Aguilas","Ind.Medellin",1,0,0.107728311677235,101
"3608","Aguilas","Ind.Medellin",1,1,0.141291114796304,101
"3609","Aguilas","Ind.Medellin",1,2,0.0717112713301489,101
"3610","Aguilas","Ind.Medellin",1,3,0.0272651774749299,101
"3611","Aguilas","Ind.Medellin",1,4,0.00776227752479558,101
"3612","Aguilas","Ind.Medellin",1,5,0.00177007810740746,101
"3613","Aguilas","Ind.Medellin",2,0,0.0416510797842385,101
"3614","Aguilas","Ind.Medellin",2,1,0.0512650136111513,101
"3615","Aguilas","Ind.Medellin",2,2,0.041439548325868,101
"3616","Aguilas","Ind.Medellin",2,3,0.012567423837916,101
"3617","Aguilas","Ind.Medellin",2,4,0.00374885887852875,101
"3618","Aguilas","Ind.Medellin",2,5,0.000886833630803887,101
"3619","Aguilas","Ind.Medellin",3,0,0.0111475252036319,101
"3620","Aguilas","Ind.Medellin",3,1,0.0142268812521215,101
"3621","Aguilas","Ind.Medellin",3,2,0.00913457082059319,101
"3622","Aguilas","Ind.Medellin",3,3,0.00812178105513455,101
"3623","Aguilas","Ind.Medellin",3,4,0.00123661703970462,101
"3624","Aguilas","Ind.Medellin",3,5,0.000309952432600369,101
"3625","Aguilas","Ind.Medellin",4,0,0.00232039724208514,101
"3626","Aguilas","Ind.Medellin",4,1,0.00301604182831067,101
"3627","Aguilas","Ind.Medellin",4,2,0.00200967022824666,101
"3628","Aguilas","Ind.Medellin",4,3,0.000906389679644666,101
"3629","Aguilas","Ind.Medellin",4,4,0.00163339640212583,101
"3630","Aguilas","Ind.Medellin",4,5,8.30317790332237e-05,101
"3631","Aguilas","Ind.Medellin",5,0,0.000399224474001936,101
"3632","Aguilas","Ind.Medellin",5,1,0.00052166275736037,101
"3633","Aguilas","Ind.Medellin",5,2,0.000355382298291992,101
"3634","Aguilas","Ind.Medellin",5,3,0.000167627681835769,101
"3635","Aguilas","Ind.Medellin",5,4,6.0812870644768e-05,101
"3636","Aguilas","Ind.Medellin",5,5,0.000351644284947049,101
"3637","Atl.Nacional","Ind.Medellin",0,0,0.0759265520648532,102
"3638","Atl.Nacional","Ind.Medellin",0,1,0.0282800698724467,102
"3639","Atl.Nacional","Ind.Medellin",0,2,0.00702155406130819,102
"3640","Atl.Nacional","Ind.Medellin",0,3,0.00123222224618979,102
"3641","Atl.Nacional","Ind.Medellin",0,4,0.000167417758541537,102
"3642","Atl.Nacional","Ind.Medellin",0,5,1.84960195462232e-05,102
"3643","Atl.Nacional","Ind.Medellin",1,0,0.137831882060642,102
"3644","Atl.Nacional","Ind.Medellin",1,1,0.0849146653948204,102
"3645","Atl.Nacional","Ind.Medellin",1,2,0.0172357105359897,102
"3646","Atl.Nacional","Ind.Medellin",1,3,0.00300895983454814,102
"3647","Atl.Nacional","Ind.Medellin",1,4,0.00040458934866289,102
"3648","Atl.Nacional","Ind.Medellin",1,5,4.43260698947754e-05,102
"3649","Atl.Nacional","Ind.Medellin",2,0,0.153068443560982,102
"3650","Atl.Nacional","Ind.Medellin",2,1,0.0808422164252568,102
"3651","Atl.Nacional","Ind.Medellin",2,2,0.0317841430566197,102
"3652","Atl.Nacional","Ind.Medellin",2,3,0.00372975078027498,102
"3653","Atl.Nacional","Ind.Medellin",2,4,0.000498771461309151,102
"3654","Atl.Nacional","Ind.Medellin",2,5,5.41442190979723e-05,102
"3655","Atl.Nacional","Ind.Medellin",3,0,0.114471548917311,102
"3656","Atl.Nacional","Ind.Medellin",3,1,0.0636437031895782,102
"3657","Atl.Nacional","Ind.Medellin",3,2,0.0173485655746344,102
"3658","Atl.Nacional","Ind.Medellin",3,3,0.00750927228375685,102
"3659","Atl.Nacional","Ind.Medellin",3,4,0.000418818867483294,102
"3660","Atl.Nacional","Ind.Medellin",3,5,4.52378261185372e-05,102
"3661","Atl.Nacional","Ind.Medellin",4,0,0.0648515678192212,102
"3662","Atl.Nacional","Ind.Medellin",4,1,0.0374474756188559,102
"3663","Atl.Nacional","Ind.Medellin",4,2,0.0106059271211245,102
"3664","Atl.Nacional","Ind.Medellin",4,3,0.00196466538284108,102
"3665","Atl.Nacional","Ind.Medellin",4,4,0.00164798366811223,102
"3666","Atl.Nacional","Ind.Medellin",4,5,2.92154676635437e-05,102
"3667","Atl.Nacional","Ind.Medellin",5,0,0.0296831505467192,102
"3668","Atl.Nacional","Ind.Medellin",5,1,0.0176087625251699,102
"3669","Atl.Nacional","Ind.Medellin",5,2,0.00516476788512937,102
"3670","Atl.Nacional","Ind.Medellin",5,3,0.000992411673552871,102
"3671","Atl.Nacional","Ind.Medellin",5,4,0.000140197643964605,102
"3672","Atl.Nacional","Ind.Medellin",5,5,0.000362813217779069,102
"3673","Cortulua","Ind.Medellin",0,0,0.0620173212805341,103
"3674","Cortulua","Ind.Medellin",0,1,0.0887608831933298,103
"3675","Cortulua","Ind.Medellin",0,2,0.0805556150644733,103
"3676","Cortulua","Ind.Medellin",0,3,0.0489549855859637,103
"3677","Cortulua","Ind.Medellin",0,4,0.0224043229612792,103
"3678","Cortulua","Ind.Medellin",0,5,0.00823344201434799,103
"3679","Cortulua","Ind.Medellin",1,0,0.0543657449569807,103
"3680","Cortulua","Ind.Medellin",1,1,0.118067116604047,103
"3681","Cortulua","Ind.Medellin",1,2,0.0947417835123906,103
"3682","Cortulua","Ind.Medellin",1,3,0.0587975648966247,103
"3683","Cortulua","Ind.Medellin",1,4,0.0273420424403829,103
"3684","Cortulua","Ind.Medellin",1,5,0.0101670895302884,103
"3685","Cortulua","Ind.Medellin",2,0,0.0303447478330997,103
"3686","Cortulua","Ind.Medellin",2,1,0.0581720766253987,103
"3687","Cortulua","Ind.Medellin",2,2,0.0658312919726492,103
"3688","Cortulua","Ind.Medellin",2,3,0.035218456546854,103
"3689","Cortulua","Ind.Medellin",2,4,0.0166943423721671,103
"3690","Cortulua","Ind.Medellin",2,5,0.00631220739440522,103
"3691","Cortulua","Ind.Medellin",3,0,0.0113859673923777,103
"3692","Cortulua","Ind.Medellin",3,1,0.0222266161447874,103
"3693","Cortulua","Ind.Medellin",3,2,0.0216503630514641,103
"3694","Cortulua","Ind.Medellin",3,3,0.0182942738752523,103
"3695","Cortulua","Ind.Medellin",3,4,0.00679075219309786,103
"3696","Cortulua","Ind.Medellin",3,5,0.00262231292042383,103
"3697","Cortulua","Ind.Medellin",4,0,0.00322915256846189,103
"3698","Cortulua","Ind.Medellin",4,1,0.00638142348895561,103
"3699","Cortulua","Ind.Medellin",4,2,0.00631868592856962,103
"3700","Cortulua","Ind.Medellin",4,3,0.00417469920866068,103
"3701","Cortulua","Ind.Medellin",4,4,0.00340913415253972,103
"3702","Cortulua","Ind.Medellin",4,5,0.000818560932987926,103
"3703","Cortulua","Ind.Medellin",5,0,0.000737907434520354,103
"3704","Cortulua","Ind.Medellin",5,1,0.00146933341913258,103
"3705","Cortulua","Ind.Medellin",5,2,0.00147365269640004,103
"3706","Cortulua","Ind.Medellin",5,3,0.000991417724230473,103
"3707","Cortulua","Ind.Medellin",5,4,0.000502581451214125,103
"3708","Cortulua","Ind.Medellin",5,5,0.000542130631707739,103
"3709","Huila","Ind.Medellin",0,0,0.0950859875406875,104
"3710","Huila","Ind.Medellin",0,1,0.113419656285042,104
"3711","Huila","Ind.Medellin",0,2,0.0783776905378597,104
"3712","Huila","Ind.Medellin",0,3,0.036226013203723,104
"3713","Huila","Ind.Medellin",0,4,0.0125993355192237,104
"3714","Huila","Ind.Medellin",0,5,0.00351735167284679,104
"3715","Huila","Ind.Medellin",1,0,0.0842598051664919,104
"3716","Huila","Ind.Medellin",1,1,0.136597938050487,104
"3717","Huila","Ind.Medellin",1,2,0.0858107226904874,104
"3718","Huila","Ind.Medellin",1,3,0.040783697841009,104
"3719","Huila","Ind.Medellin",1,4,0.0145342021860706,104
"3720","Huila","Ind.Medellin",1,5,0.00414375506095541,104
"3721","Huila","Ind.Medellin",2,0,0.0433028184529238,104
"3722","Huila","Ind.Medellin",2,1,0.0637863688016791,104
"3723","Huila","Ind.Medellin",2,2,0.0572307429565056,104
"3724","Huila","Ind.Medellin",2,3,0.0231281519749102,104
"3725","Huila","Ind.Medellin",2,4,0.00852499866044319,104
"3726","Huila","Ind.Medellin",2,5,0.00251136851840736,104
"3727","Huila","Ind.Medellin",3,0,0.0149007254323632,104
"3728","Huila","Ind.Medellin",3,1,0.0225495451409641,104
"3729","Huila","Ind.Medellin",3,2,0.0171938399150006,104
"3730","Huila","Ind.Medellin",3,3,0.013017051247319,104
"3731","Huila","Ind.Medellin",3,4,0.00337781603890852,104
"3732","Huila","Ind.Medellin",3,5,0.00104005832254313,104
"3733","Huila","Ind.Medellin",4,0,0.00386255322580692,104
"3734","Huila","Ind.Medellin",4,1,0.00598144840050924,104
"3735","Huila","Ind.Medellin",4,2,0.00471207196142135,104
"3736","Huila","Ind.Medellin",4,3,0.00250986229666195,104
"3737","Huila","Ind.Medellin",4,4,0.00234110700472742,104
"3738","Huila","Ind.Medellin",4,5,0.000329189033635158,104
"3739","Huila","Ind.Medellin",5,0,0.000804557862637207,104
"3740","Huila","Ind.Medellin",5,1,0.00127024961839094,104
"3741","Huila","Ind.Medellin",5,2,0.00103224456614802,104
"3742","Huila","Ind.Medellin",5,3,0.000573941816954012,104
"3743","Huila","Ind.Medellin",5,4,0.000244315741160494,104
"3744","Huila","Ind.Medellin",5,5,0.000418817255095445,104
"3745","JaguaresdeCordoba","Ind.Medellin",0,0,0.131462986541579,105
"3746","JaguaresdeCordoba","Ind.Medellin",0,1,0.109156350255791,105
"3747","JaguaresdeCordoba","Ind.Medellin",0,2,0.0509028783394209,105
"3748","JaguaresdeCordoba","Ind.Medellin",0,3,0.0160221190499315,105
"3749","JaguaresdeCordoba","Ind.Medellin",0,4,0.00382234588950525,105
"3750","JaguaresdeCordoba","Ind.Medellin",0,5,0.000735930318682753,105
"3751","JaguaresdeCordoba","Ind.Medellin",1,0,0.130329430474218,105
"3752","JaguaresdeCordoba","Ind.Medellin",1,1,0.144652317564673,105
"3753","JaguaresdeCordoba","Ind.Medellin",1,2,0.0625693511898355,105
"3754","JaguaresdeCordoba","Ind.Medellin",1,3,0.0202226978897973,105
"3755","JaguaresdeCordoba","Ind.Medellin",1,4,0.00489165188415017,105
"3756","JaguaresdeCordoba","Ind.Medellin",1,5,0.000946581733304412,105
"3757","JaguaresdeCordoba","Ind.Medellin",2,0,0.0724854742215553,105
"3758","JaguaresdeCordoba","Ind.Medellin",2,1,0.0747127254379069,105
"3759","JaguaresdeCordoba","Ind.Medellin",2,2,0.0482253185108523,105
"3760","JaguaresdeCordoba","Ind.Medellin",2,3,0.0127589311435878,105
"3761","JaguaresdeCordoba","Ind.Medellin",2,4,0.00317729471882269,105
"3762","JaguaresdeCordoba","Ind.Medellin",2,5,0.000627850103094419,105
"3763","JaguaresdeCordoba","Ind.Medellin",3,0,0.0271911517995112,105
"3764","JaguaresdeCordoba","Ind.Medellin",3,1,0.0288297907298581,105
"3765","JaguaresdeCordoba","Ind.Medellin",3,2,0.0152478171249037,105
"3766","JaguaresdeCordoba","Ind.Medellin",3,3,0.00956571789366452,105
"3767","JaguaresdeCordoba","Ind.Medellin",3,4,0.00138740423446554,105
"3768","JaguaresdeCordoba","Ind.Medellin",3,5,0.000285254375909709,105
"3769","JaguaresdeCordoba","Ind.Medellin",4,0,0.00772808567018297,105
"3770","JaguaresdeCordoba","Ind.Medellin",4,1,0.00832398673712919,105
"3771","JaguaresdeCordoba","Ind.Medellin",4,2,0.00453992127309335,105
"3772","JaguaresdeCordoba","Ind.Medellin",4,3,0.00166037749426491,105
"3773","JaguaresdeCordoba","Ind.Medellin",4,4,0.00178208770407025,105
"3774","JaguaresdeCordoba","Ind.Medellin",4,5,9.89963786527784e-05,105
"3775","JaguaresdeCordoba","Ind.Medellin",5,0,0.00177246660929377,105
"3776","JaguaresdeCordoba","Ind.Medellin",5,1,0.00192229752565344,105
"3777","JaguaresdeCordoba","Ind.Medellin",5,2,0.00107284746552272,105
"3778","JaguaresdeCordoba","Ind.Medellin",5,3,0.0004089552999263,105
"3779","JaguaresdeCordoba","Ind.Medellin",5,4,0.000118701607759448,105
"3780","JaguaresdeCordoba","Ind.Medellin",5,5,0.000361904809429895,105
"3781","Junior","Ind.Medellin",0,0,0.0657381760552864,106
"3782","Junior","Ind.Medellin",0,1,0.0702650274295966,106
"3783","Junior","Ind.Medellin",0,2,0.0471173940102346,106
"3784","Junior","Ind.Medellin",0,3,0.0212897422167436,106
"3785","Junior","Ind.Medellin",0,4,0.00729330331463376,106
"3786","Junior","Ind.Medellin",0,5,0.00202041994248752,106
"3787","Junior","Ind.Medellin",1,0,0.0793064167859017,106
"3788","Junior","Ind.Medellin",1,1,0.125379251728515,106
"3789","Junior","Ind.Medellin",1,2,0.0752412750950024,106
"3790","Junior","Ind.Medellin",1,3,0.0347820371161901,106
"3791","Junior","Ind.Medellin",1,4,0.012125748828319,106
"3792","Junior","Ind.Medellin",1,5,0.00340235083316198,106
"3793","Junior","Ind.Medellin",2,0,0.0598274936522346,106
"3794","Junior","Ind.Medellin",2,1,0.0845393585225478,106
"3795","Junior","Ind.Medellin",2,2,0.0701020580893849,106
"3796","Junior","Ind.Medellin",2,3,0.0283378550681346,106
"3797","Junior","Ind.Medellin",2,4,0.0100847613158952,106
"3798","Junior","Ind.Medellin",2,5,0.00287907196700974,106
"3799","Junior","Ind.Medellin",3,0,0.0302907038205491,106
"3800","Junior","Ind.Medellin",3,1,0.0437126685971437,106
"3801","Junior","Ind.Medellin",3,2,0.0316737108699122,106
"3802","Junior","Ind.Medellin",3,3,0.0195902240991249,106
"3803","Junior","Ind.Medellin",3,4,0.00558721592425947,106
"3804","Junior","Ind.Medellin",3,5,0.00162962504900454,106
"3805","Junior","Ind.Medellin",4,0,0.0115747087850144,106
"3806","Junior","Ind.Medellin",4,1,0.0169689600359245,106
"3807","Junior","Ind.Medellin",4,2,0.012538838434226,106
"3808","Junior","Ind.Medellin",4,3,0.0062127770663044,106
"3809","Junior","Ind.Medellin",4,4,0.00364995174778146,106
"3810","Junior","Ind.Medellin",4,5,0.000692949490098298,106
"3811","Junior","Ind.Medellin",5,0,0.00355913004133467,106
"3812","Junior","Ind.Medellin",5,1,0.00527797914439465,106
"3813","Junior","Ind.Medellin",5,2,0.00396455116033422,106
"3814","Junior","Ind.Medellin",5,3,0.00200598330989546,106
"3815","Junior","Ind.Medellin",5,4,0.000766994780276051,106
"3816","Junior","Ind.Medellin",5,5,0.000571285673142088,106
"3817","Millonarios","Ind.Medellin",0,0,0.0645262048100352,107
"3818","Millonarios","Ind.Medellin",0,1,0.0510333417087987,107
"3819","Millonarios","Ind.Medellin",0,2,0.0253379155506348,107
"3820","Millonarios","Ind.Medellin",0,3,0.00841703887500964,107
"3821","Millonarios","Ind.Medellin",0,4,0.0021040284005418,107
"3822","Millonarios","Ind.Medellin",0,5,0.000422042958281461,107
"3823","Millonarios","Ind.Medellin",1,0,0.097457555643537,107
"3824","Millonarios","Ind.Medellin",1,1,0.115807458877894,107
"3825","Millonarios","Ind.Medellin",1,2,0.0504578094740368,107
"3826","Millonarios","Ind.Medellin",1,3,0.0170653198195168,107
"3827","Millonarios","Ind.Medellin",1,4,0.00432382970375077,107
"3828","Millonarios","Ind.Medellin",1,5,0.000875823992043875,107
"3829","Millonarios","Ind.Medellin",2,0,0.0923097172981997,107
"3830","Millonarios","Ind.Medellin",2,1,0.0964340011238678,107
"3831","Millonarios","Ind.Medellin",2,2,0.0605072825281259,107
"3832","Millonarios","Ind.Medellin",2,3,0.0173389887055659,107
"3833","Millonarios","Ind.Medellin",2,4,0.00447866154848955,107
"3834","Millonarios","Ind.Medellin",2,5,0.000922624346583978,107
"3835","Millonarios","Ind.Medellin",3,0,0.0584553613987857,107
"3836","Millonarios","Ind.Medellin",3,1,0.0623679451882274,107
"3837","Millonarios","Ind.Medellin",3,2,0.0332097272268738,107
"3838","Millonarios","Ind.Medellin",3,3,0.0160470172037212,107
"3839","Millonarios","Ind.Medellin",3,4,0.00311296939526978,107
"3840","Millonarios","Ind.Medellin",3,5,0.000657059632186551,107
"3841","Millonarios","Ind.Medellin",4,0,0.0278417110132426,107
"3842","Millonarios","Ind.Medellin",4,1,0.0302301771688899,107
"3843","Millonarios","Ind.Medellin",4,2,0.0164590532391355,107
"3844","Millonarios","Ind.Medellin",4,3,0.0059823133651274,107
"3845","Millonarios","Ind.Medellin",4,4,0.00297688338044637,107
"3846","Millonarios","Ind.Medellin",4,5,0.000355149643823968,107
"3847","Millonarios","Ind.Medellin",5,0,0.0106385738512579,107
"3848","Millonarios","Ind.Medellin",5,1,0.0117180606210587,107
"3849","Millonarios","Ind.Medellin",5,2,0.00651518867573436,107
"3850","Millonarios","Ind.Medellin",5,3,0.00243361969391331,107
"3851","Millonarios","Ind.Medellin",5,4,0.000685553383704505,107
"3852","Millonarios","Ind.Medellin",5,5,0.00049399055368781,107
"3853","Patriotas","Ind.Medellin",0,0,0.10845527130429,108
"3854","Patriotas","Ind.Medellin",0,1,0.103188269018784,108
